"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0567524458245069 0.067149789212015 0.0617101846405488 0.061756654373049 0.06 40000 0.9992 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00651962842782332 0.0100976484657526 0.00827493640533512 0.00830682962176235 0.01 40000 0.9992 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.679186318767056 0.735751059484464 0.707592490140756 0.707575791038636 0.7 40000 0.9992 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.680932133727341 0.732806647226993 0.706750098954224 0.706734647580566 0.7 40000 0.9992 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.664430510674036 0.721834917784757 0.69366032349558 0.693640083784455 0.7 40000 0.9992 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.671349087459617 0.724175369135878 0.697666382462418 0.697408517582377 0.7 40000 0.9992 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.9981941179872 0.999577698518284 0.998939064466491 0.998913072796624 0.9992 40000 0.9992 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997983285244064 0.999636492081065 0.998854165358616 0.998830754898616 0.9992 40000 0.9992 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998313459808533 0.999622656314817 0.998991178831718 0.998971600778692 0.9992 40000 0.9992 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998166700697573 0.99959802399036 0.998894919480731 0.998869493772713 0.9992 40000 0.9992 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.493929695632357 0.661667500271637 0.580580817425804 0.581476594323023 0.6 40000 0.9992 "1500+/5000-"
