"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0562325841738332 0.0626379427800401 0.059458649976846 0.0594333758679128 0.06
"Low prevalence pop" "Low prevalence pop" 0.00844592099301372 0.0111841698321702 0.00975723355101961 0.00978440531128659 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.809832827065973 0.894720051358619 0.852678325339794 0.852335256170791 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.853915513060269 0.902763987155492 0.879429495694973 0.87960004534272 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.79757178959065 0.890527748869245 0.846751720393977 0.846078484399968 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.840858171280638 0.887795488318684 0.86561553025514 0.865149225597299 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999490444973176 1.00021450093794 0.999876955920303 0.9998664022821 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999415492424205 1.00058414496609 1.00001676410423 1.00000525807323 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999759363852206 1.00031949808982 1.00006310103085 1.00005311558177 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998397939842753 0.99975809779208 0.999108501504235 0.999098320473722 0.9999
"v.efficacy" "v.efficacy" 0.267734954185605 0.339008011106705 0.299618448939763 0.300402775122103 0.3
