"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0564273557853386 0.0640234996760504 0.0601111572752886 0.0600908819311214 0.06 70000 0.9998 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00838608890489612 0.0112358276512916 0.00982693815166292 0.00983210510532107 0.01 70000 0.9998 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.658467366549205 0.733462968586316 0.696462617747965 0.696359517019661 0.7 70000 0.9998 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.670850931007866 0.729484163417646 0.699521000887297 0.699415928793711 0.7 70000 0.9998 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.640429288879525 0.7211104825983 0.679476349006283 0.679528938838647 0.7 70000 0.9998 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.659234835113691 0.719519607548664 0.689008394860722 0.688930859044987 0.7 70000 0.9998 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998999849383801 0.999999493862772 0.9995936324333 0.999550064209455 0.9998 70000 0.9998 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999154939689356 0.99999996067683 0.999731464567756 0.999668353870263 0.9998 70000 0.9998 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.999191807378682 0.99998980271691 0.999641620390191 0.999609383674334 0.9998 70000 0.9998 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999371259159506 0.999999844549811 0.999821776843935 0.999767437003859 0.9998 70000 0.9998 "300+/1000-"
"v.efficacy" "v.efficacy" 0.52426265642579 0.651613925742852 0.584986905968221 0.586722992065122 0.6 70000 0.9998 "300+/1000-"
