"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0473784941004064 0.0686488207575928 0.0578855197515599 0.0580084598683397 0.06
"Low prevalence pop" "Low prevalence pop" 0.00550004629292831 0.0139778100344487 0.00969682329203729 0.0099173457236464 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.762958599226144 0.939266669023385 0.852109630198343 0.849394765923385 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.720505022689331 0.908253112471889 0.820100459390541 0.819128498568268 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.779271808995155 1.03489602722593 0.90115422442564 0.902885816189289 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.742573797604787 0.911969438346198 0.827670182283531 0.826754107543306 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.994960071191845 1.00018131603681 0.997822412215243 0.997685960210849 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997701468140829 1.0018968749129 0.999932314015082 0.999829881847027 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999211518953049 1.00169128837878 1.00050553812508 1.00046663196959 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997079136232615 1.00183224248149 0.999609037951586 0.999515692281268 0.9999
"v.efficacy" "v.efficacy" 0.457309719873129 0.841714017357447 0.646765262209775 0.651076271199593 0.75
