"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0572748577097148 0.0648091871584571 0.0609891217045542 0.0609881700083422 0.06 90000 0.999 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00915504170456257 0.0121272199240821 0.0106936378820426 0.01070577640829 0.01 90000 0.999 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.644889669449186 0.720304144895547 0.68466946492274 0.685007058843814 0.7 90000 0.999 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.660316106277011 0.720750014436601 0.691438842450607 0.691277557145607 0.7 90000 0.999 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.679895476152403 0.752529677527416 0.715637363352936 0.715935344332951 0.7 90000 0.999 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658857244039341 0.718371252827356 0.687604772969799 0.687791730920718 0.7 90000 0.999 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999063496534925 0.999999610667272 0.999594422383822 0.999562769115343 0.999 90000 0.999 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998686436597484 0.999939192603734 0.999388592288305 0.999345723991456 0.999 90000 0.999 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998787664727501 0.999990974094794 0.999393791573659 0.99937022236147 0.999 90000 0.999 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998282361397438 0.999717672137316 0.999027537291031 0.99900713450454 0.999 90000 0.999 "300+/1000-"
"v.efficacy" "v.efficacy" 0.518567534041865 0.643966811061231 0.581917249388761 0.582566898057727 0.6 90000 0.999 "300+/1000-"
