"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0594122860096985 0.0623198916786991 0.0608673222283826 0.0608754959279021 0.06
"Low prevalence pop" "Low prevalence pop" 0.0093763642816104 0.010514212783572 0.00991484928274157 0.00991496004665374 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.834863985970262 0.860069275953073 0.847449811789864 0.847378347418738 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.834254724750619 0.856430219665406 0.844804698115009 0.84472991933151 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.854877506146606 0.881479094631908 0.867973485533787 0.86786325220888 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.838966429846832 0.86085280495894 0.850433330985841 0.85040475983838 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999234955115871 0.999755774326552 0.999507104126611 0.999503546509557 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999538398030082 1.00009690810036 0.999823802042649 0.999820207982736 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999805336231704 1.00025692646725 1.00004277730141 1.00004108825127 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999706149009926 1.00025929590247 0.999985883254118 0.999982101561965 0.9999
"v.efficacy" "v.efficacy" 0.695260147372959 0.751664249761998 0.723016179607774 0.723270454200865 0.75
