"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0568685065211866 0.0623366023175916 0.059411191437369 0.0594861800105033 0.06
"Low prevalence pop" "Low prevalence pop" 0.00896234390836123 0.0112472466677956 0.0100307017578899 0.0100586049493485 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.517050579797664 0.574262175384467 0.547578252424203 0.547863556228663 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.497647139189873 0.538668374162785 0.517991807457666 0.517968181324171 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.488780573585612 0.542183675097525 0.514626292669129 0.514802700082763 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.46789585060093 0.50689380885725 0.488710710044584 0.488477648930077 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.9981751110074 0.998997759439305 0.998609043736064 0.998604317690727 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998608209147119 0.999600176557747 0.999087450626882 0.999093044305556 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997750247666863 0.998580973200011 0.998177000149663 0.998175372229848 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997855939764501 0.998888430787864 0.998352474501865 0.998353412961315 0.9987
"v.efficacy" "v.efficacy" 0.501581554232664 0.582757774460047 0.54137579054625 0.541789218990292 0.6
