"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0540747007479722 0.0628719352583573 0.05831893704132 0.0583502895849802 0.06 80000 0.9993 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00785716316804017 0.0113089069316055 0.0095706537746776 0.00959136335430005 0.01 80000 0.9993 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.658703256532667 0.759103400060347 0.711475078081166 0.711671411426977 0.7 80000 0.9993 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.652968574570522 0.728372749768599 0.690179807939256 0.690569868814209 0.7 80000 0.9993 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.682903237977211 0.780079059573915 0.731400312680803 0.731337084982261 0.7 80000 0.9993 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.670985187777364 0.748697731533022 0.710264850316698 0.710521505051066 0.7 80000 0.9993 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998131104613686 0.999703249835366 0.998973044241574 0.998962993731869 0.9993 80000 0.9993 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997918840341927 0.999864340373879 0.998893346817817 0.998876507662192 0.9993 80000 0.9993 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99828606882407 0.999886500667897 0.999108215728406 0.999087693856429 0.9993 80000 0.9993 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998430069931773 0.999999050249308 0.999263292754471 0.999224627776703 0.9993 80000 0.9993 "30+/100-"
"v.efficacy" "v.efficacy" 0.512498379547289 0.670892516221714 0.59097437766081 0.592776203027954 0.6 80000 0.9993 "30+/100-"
