"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0442837040834151 0.0714381072666316 0.057133950258767 0.0573767379528251 0.06
"Low prevalence pop" "Low prevalence pop" 0.00429872961666482 0.0144509928595015 0.00866758701986878 0.0089815903821449 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.497517852188708 0.803370966916335 0.645238647972222 0.648693530027798 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.531999342517801 0.775883366600585 0.656118420026936 0.657142216613569 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.575695611133845 0.966750446668889 0.758737986954048 0.764786274037091 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.559433427747841 0.814050644112879 0.688920670294684 0.690296577809588 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.993608201666668 0.999730378430494 0.996869833907358 0.996763875738571 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.993771716460921 1.00064078338459 0.997460449388688 0.9973805079139 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.995144754061264 1.00077655831389 0.998317716377654 0.99820727692657 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.994168229861748 1.00084249813562 0.997688352544939 0.997648092534544 0.9987
"v.efficacy" "v.efficacy" 0.355687649208814 0.877184408987874 0.586965820368646 0.600023505392138 0.75
