"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.054099389926812 0.0673806830170019 0.0606281738604128 0.060674729670446 0.06
"Low prevalence pop" "Low prevalence pop" 0.00838878569325572 0.0143599379426443 0.0110398126677777 0.0111502035273546 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.447645235953814 0.548402916006156 0.499234077328492 0.499446886068733 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.434362605585111 0.521735637078752 0.475500599523188 0.476070240768476 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.446562305892244 0.544474728988902 0.496424541899279 0.496923175602421 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.469307914822314 0.572932925030589 0.517381494943731 0.518136621945323 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998277529611014 1.00029365790328 0.999272191821414 0.999275633070711 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996144827502157 0.99889977908674 0.997587409876438 0.997594978456494 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997842540284977 0.999972802999988 0.998890489022333 0.998887245540922 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997794074661039 1.00029111150613 0.999073383873209 0.999061305614048 0.9987
"v.efficacy" "v.efficacy" 0.676383635837659 0.913762453304213 0.787259983752305 0.791105678229441 0.75
