"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0524610170967805 0.0618448565334747 0.0571606980807204 0.0572005948571073 0.06 70000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00755645209325227 0.011367893554567 0.00937874244996894 0.00940212782033996 0.01 70000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.67846886867766 0.795554788973071 0.736539106499907 0.736249281950505 0.7 70000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.670219024896769 0.75770183917316 0.713331527449167 0.713351368755625 0.7 70000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.652995717385762 0.766693253799728 0.70930740710434 0.709052646818111 0.7 70000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.636533124586553 0.716038857451771 0.674851815496484 0.675393400846229 0.7 70000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997651965705409 0.999535215809098 0.998594170235601 0.998591806087899 0.999 70000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998331400687253 0.999999150650325 0.999266100905134 0.999205583680808 0.999 70000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997142922567194 0.999054475783885 0.998147286577796 0.998127117605644 0.999 70000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997310370296124 0.999561675454962 0.998528675633832 0.998508417474314 0.999 70000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.484280870622186 0.649636505029304 0.564592826711553 0.566204588110147 0.6 70000 0.999 "30+/100-"
