"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0575651938385557 0.0638732688988368 0.0606989516797575 0.0606782962588573 0.06
"Low prevalence pop" "Low prevalence pop" 0.00786381908421426 0.0105484201153641 0.00913026086624389 0.00915324258842249 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.806861575394545 0.9014261431086 0.858290334015325 0.857980549771485 0.85
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.808115219568509 0.857984956778756 0.833998008735093 0.83370186866834 0.85
"SeStd vaccine pop" "SeStd vaccine pop" 0.808800308470443 0.902287609873991 0.855187855267624 0.855265684977157 0.85
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.829613698396095 0.881285247666996 0.85552892256347 0.855324297260636 0.85
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99924771652812 1.00003926763457 0.999675840823587 0.999662679614908 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998330848015261 0.999752499882341 0.999029094803006 0.999018726836982 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999298267523951 1.00007398560294 0.999703573474877 0.999691615862779 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999096927149821 1.00037276084999 0.999752744779102 0.999741056906471 0.9999
"v.efficacy" "v.efficacy" 0.262212266524874 0.330918205950454 0.295004082367666 0.295590591841499 0.3
