"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0579150638089196 0.0663141866646094 0.0619460964469234 0.0619259158552965 0.06 90000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00917048799796695 0.0125072351329891 0.0108441155002313 0.0108417173945207 0.01 90000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.641559562589326 0.729409427226936 0.685325770289127 0.685625496466217 0.7 90000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663542546491377 0.731216250241462 0.696947493952073 0.69793313274677 0.7 90000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.655110804817624 0.740739302150692 0.697387779529683 0.697668314094986 0.7 90000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.661787135763046 0.73253012100914 0.696240235738906 0.696680131627997 0.7 90000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99888371271336 0.999999384710585 0.999507524704992 0.999472770619231 0.999 90000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998461033593158 0.999999931376057 0.999322550824754 0.99927064031498 0.999 90000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.99885259474312 0.999999926969252 0.999479419366474 0.999444954738803 0.999 90000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997984320599166 0.999744926219662 0.998918811036473 0.998882542233515 0.999 90000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.518516204926267 0.649770139883436 0.582627791520184 0.582726496312734 0.6 90000 0.999 "30+/100-"
