"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0464900102993514 0.0731160164194259 0.0592270812373478 0.0595684920390289 0.06
"Low prevalence pop" "Low prevalence pop" 0.0027076493551276 0.0130579026349748 0.0070837642768664 0.00751524436479784 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.482720413120033 0.97353661667996 0.729193906891875 0.736341892158614 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.528310952193488 0.743799395632356 0.639476487114308 0.63950122746042 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.5096408037592 0.954613985738551 0.726317351234239 0.729187299476234 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.58635024716113 0.82421454198667 0.701572745437398 0.701502381324814 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997944374520026 1.00070702732238 0.999669834858402 0.999533732497291 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.994752109400073 1.00091411108096 0.997907529424667 0.997827045755207 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.997411636968414 1.00061209621457 0.99922736460535 0.99911546340927 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996482948810869 1.00224879015306 0.999529402743955 0.999515216963555 0.9999
"v.efficacy" "v.efficacy" 0.12253344077091 0.367985763210871 0.235314734931144 0.240657542032251 0.3
