"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0571744390226435 0.0629202981341979 0.0598150038208304 0.0598577780332224 0.06
"Low prevalence pop" "Low prevalence pop" 0.00931101731590414 0.011707328600941 0.0104169281552016 0.0104418607230347 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.497771512789636 0.544034556396335 0.521452667861832 0.521606296179982 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.495221976505243 0.535422870011145 0.514861727106457 0.515116328211217 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.494883787870936 0.542872613608273 0.518401893178132 0.51833663222089 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.466225140766871 0.505200532767341 0.485916985278207 0.486008550927125 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998044950444809 0.998950785325904 0.998499153562642 0.998495970326254 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998656696572616 0.999732872860426 0.999193510299621 0.999190972927795 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.99816061733887 0.999051077482622 0.998606660493185 0.998607011137271 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.9979722266382 0.998967916546828 0.998457018339227 0.998457390867381 0.9987
"v.efficacy" "v.efficacy" 0.655783598937587 0.754277307281694 0.704542196981192 0.704885769838297 0.75
