"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0584548399368528 0.0709112339788355 0.0645926126963297 0.0646366901532532 0.06
"Low prevalence pop" "Low prevalence pop" 0.00818591414692322 0.0131529896698695 0.0104752433105138 0.0105065102867588 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.679183125534038 0.736419763381074 0.709623536402702 0.709473464845642 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.669104366763024 0.725942573466215 0.698112752539547 0.697884865927153 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.68120528614492 0.740473867684431 0.71167471047253 0.711591406744815 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658047369369031 0.711985272200416 0.684632792362423 0.684589429927816 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99886168233237 0.999961902286184 0.999493464659449 0.999448853131148 0.9993
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998561162672522 0.999965545438399 0.999383430117076 0.999308631447151 0.9993
"SpStd vaccine pop" "SpStd vaccine pop" 0.99860103575702 0.999821859733084 0.99927805125282 0.999245942547393 0.9993
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998342021477329 0.999998286294154 0.999338184193888 0.999265443450254 0.9993
"v.efficacy" "v.efficacy" 0.458071343269806 0.628421432116154 0.539052441110587 0.541158939556612 0.6
