"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0579094247201244 0.0649268392401174 0.061259082885289 0.0612846799801502 0.06 1e+05 0.9995 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00844285649490609 0.0112434860680562 0.00989692745846403 0.00991730022984255 0.01 1e+05 0.9995 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.702120263649795 0.753663956924262 0.727864192476721 0.727705681936902 0.7 1e+05 0.9995 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.663925263614907 0.710262514046571 0.686852303869311 0.687031940048104 0.7 1e+05 0.9995 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.668248488269201 0.720982447414832 0.693739492726752 0.693398374523056 0.7 1e+05 0.9995 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674018347357961 0.71954991406449 0.696749823919889 0.696776489311146 0.7 1e+05 0.9995 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999090780137482 0.99995290377343 0.999538290149754 0.999515964310389 0.9995 1e+05 0.9995 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998450933165085 0.999795140932979 0.999144488932401 0.999123713382081 0.9995 1e+05 0.9995 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998262322431417 0.999345278058379 0.998831233397286 0.998820136541869 0.9995 1e+05 0.9995 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998509127152485 0.999690346477013 0.999172760385912 0.999145244716062 0.9995 1e+05 0.9995 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.48524772786226 0.594441690737578 0.541526116108735 0.541956274281152 0.6 1e+05 0.9995 "1500+/5000-"
