"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0561833322594793 0.0676569489852314 0.061951996878025 0.0619681906140807 0.06
"Low prevalence pop" "Low prevalence pop" 0.00898266325264832 0.014136220512234 0.0114119525083498 0.0114945634608164 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.601293888099525 0.716542918277111 0.661556644527368 0.661499016096737 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.650578581751489 0.74424904200023 0.69923556753256 0.69941312373264 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.619035408825395 0.736320531958857 0.674203909868017 0.674985124414228 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.676126451304419 0.776011345152704 0.727330756252317 0.727081086890871 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998238906440814 1.00066599694158 0.999512215439108 0.999488100913009 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998732431029858 1.00125924172801 1.00004224008834 1.00003200205435 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.99931517507589 1.00146899201096 1.00046109569015 1.00044055299239 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998796422241795 1.00138141304119 1.00005948843988 1.00004469646714 0.9999
"v.efficacy" "v.efficacy" 0.658892694433091 0.898155898333064 0.768753310708846 0.77156619254331 0.75
