"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0581927825151254 0.0618524402680909 0.0599888718075843 0.0599855562136324 0.06
"Low prevalence pop" "Low prevalence pop" 0.0090465467650742 0.0107463501572726 0.00986877428580887 0.00988448875061687 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.66650776257945 0.726824371861696 0.695983557642535 0.695877128657753 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.676684304022729 0.708813257841145 0.69199575269313 0.692252162552048 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.675028074108911 0.740201928745485 0.706113113730401 0.706350245099888 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.683471605351506 0.716533379279749 0.700073920331994 0.700054463586347 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998635160941971 0.999207208901942 0.998906810933863 0.99890332432464 0.999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998713579308975 0.999584366386253 0.999152977188133 0.999147825282617 0.999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998896066746344 0.999428241635264 0.999164361761794 0.999164781516729 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998743991710368 0.999577792652922 0.999177542621835 0.999171036558854 0.999
"v.efficacy" "v.efficacy" 0.274330216626076 0.317254776941651 0.295255968871409 0.295455911782457 0.3
