"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0580284799294875 0.0659037797040342 0.0617923889529182 0.0617942436200061 0.06
"Low prevalence pop" "Low prevalence pop" 0.00832486598182049 0.0117559235976042 0.00996816835694997 0.00999170568912494 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.651613348087866 0.743627572966747 0.694292230413076 0.694520238390766 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.668813017841507 0.736634280519486 0.702572493577876 0.702800155290076 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.66802276346003 0.755258760534025 0.712869910827151 0.712680495201419 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.657414419872339 0.724329107137294 0.692141089770386 0.692330976393314 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998987962825492 1.00028043158674 0.999652087804108 0.999649142430607 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.999005205914508 1.00069154043855 0.999873496080206 0.99986948391938 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.998699209663441 1.00015339816235 0.999472379269607 0.999459452628482 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998995567138827 1.00068608688115 0.999827092565484 0.999812935061527 0.9999
"v.efficacy" "v.efficacy" 0.523139503224028 0.650799932715566 0.582619769675848 0.584251329849541 0.6
