"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0555369504957667 0.0653910471015676 0.0606448710853217 0.0606301538842388 0.06 50000 0.9995 "300+/1000-"
"Low prevalence pop" "Low prevalence pop" 0.00816195347201201 0.011868842313929 0.0100484147816113 0.0100616029638768 0.01 50000 0.9995 "300+/1000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.655440411353329 0.744765065637986 0.700154628166772 0.699885394835378 0.7 50000 0.9995 "300+/1000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.68687378382806 0.76208299807007 0.72495035865999 0.725041717255307 0.7 50000 0.9995 "300+/1000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.667719305477246 0.760509141533313 0.712384960615697 0.712399028570581 0.7 50000 0.9995 "300+/1000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.679667994305341 0.748689102216837 0.712571052043658 0.712427759856307 0.7 50000 0.9995 "300+/1000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.99856296070552 0.999997501917546 0.99930653929291 0.99927671275444 0.9995 50000 0.9995 "300+/1000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998765053783496 0.999974624886377 0.999464114776353 0.999410118413676 0.9995 50000 0.9995 "300+/1000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998610671084066 0.999996481482507 0.9993680440549 0.999326993848403 0.9995 50000 0.9995 "300+/1000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998214995630087 0.999996110913378 0.999201767790879 0.999147883237967 0.9995 50000 0.9995 "300+/1000-"
"v.efficacy" "v.efficacy" 0.511485854183135 0.68291401688748 0.594018113218484 0.595723877328556 0.6 50000 0.9995 "300+/1000-"
