"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0542274931576395 0.0609224853340989 0.0575694457951538 0.0575692898166161 0.06 1e+05 0.9995 "1500+/5000-"
"Low prevalence pop" "Low prevalence pop" 0.00763801866444874 0.0102082615185803 0.0089122393074939 0.00891796664030592 0.01 1e+05 0.9995 "1500+/5000-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.691311010694965 0.741433275072476 0.716399191684937 0.716241166790592 0.7 1e+05 0.9995 "1500+/5000-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.707710345345377 0.753262449873829 0.728433086984489 0.728668904963501 0.7 1e+05 0.9995 "1500+/5000-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.706711800558474 0.758850689276051 0.733565757600773 0.733584427548958 0.7 1e+05 0.9995 "1500+/5000-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.680889547088986 0.724792355865128 0.701235660016177 0.70135121457766 0.7 1e+05 0.9995 "1500+/5000-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998657724117152 0.999777438533149 0.999259180819043 0.999248622626812 0.9995 1e+05 0.9995 "1500+/5000-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998724303912868 0.999804698492258 0.999302449211187 0.999280723790413 0.9995 1e+05 0.9995 "1500+/5000-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998813466458389 0.99972440108563 0.999287617540688 0.999275670909469 0.9995 1e+05 0.9995 "1500+/5000-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998248174055146 0.999601837215604 0.998949267426628 0.998940978636358 0.9995 1e+05 0.9995 "1500+/5000-"
"v.efficacy" "v.efficacy" 0.528929674869937 0.645566423852493 0.584022946173993 0.584614331524327 0.6 1e+05 0.9995 "1500+/5000-"
