"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0479099335834184 0.0685721550699161 0.0577010159209863 0.0580114486295821 0.06
"Low prevalence pop" "Low prevalence pop" 0.00813831490477899 0.0183886136148984 0.0123870641384205 0.0127687319527439 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.404022585333598 0.648406537020191 0.519446246575542 0.521778811599604 0.5
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.3888976973472 0.529752202715076 0.457897381467953 0.458296087160911 0.5
"SeStd vaccine pop" "SeStd vaccine pop" 0.364022222662926 0.5896264629598 0.476037590392806 0.479273051426106 0.5
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.429683886074349 0.578472604615772 0.500007839688775 0.500684814960795 0.5
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998246926075196 1.00053413801407 0.999417715120531 0.999400933645918 0.9987
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.996301888506634 1.00031783300443 0.99827508409612 0.998302383199937 0.9987
"SpStd vaccine pop" "SpStd vaccine pop" 0.997865564825375 1.0000563055716 0.99906799731953 0.999055708786832 0.9987
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997539323397509 1.00177083955573 0.999536531172036 0.999595071761651 0.9987
"v.efficacy" "v.efficacy" 0.2269587281243 0.450663326790397 0.331171855489078 0.335384161325652 0.3
