"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0542140005693743 0.0645747653880522 0.0593272882226413 0.0593813033310379 0.06 50000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00894114667335466 0.0131885800414338 0.0109677643617229 0.0110117316372525 0.01 50000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.662444498660087 0.792345480522998 0.730286499928526 0.731029248820227 0.7 50000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.625698507847632 0.71023788462385 0.668931059880866 0.668906600080317 0.7 50000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.638441211128696 0.754084234194589 0.695889432996086 0.6967177942702 0.7 50000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.605207740844314 0.705362664930255 0.653924451312687 0.654369353365732 0.7 50000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.998496748177129 0.999998684228479 0.999326419932312 0.999276906433376 0.999 50000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.997707462879698 0.999999522139464 0.998896469302001 0.998847681679477 0.999 50000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.997739877232311 0.999818339488706 0.9987994426753 0.998763918719356 0.999 50000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99891850740616 0.999999980114813 0.999678256115215 0.999590144141557 0.999 50000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.473934018129854 0.64215947602715 0.556445868369508 0.557053926886405 0.6 50000 0.999 "30+/100-"
