"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0503772927073397 0.0580306385101334 0.0540106247234115 0.0540593243109709 0.06
"Low prevalence pop" "Low prevalence pop" 0.00705517108929291 0.00987443685247363 0.00843901455741853 0.00845615512344765 0.01
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.704238225038765 0.755406433206353 0.729764360787093 0.729480302860035 0.7
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.67453230562827 0.722942142516835 0.698717921420023 0.698845007045182 0.7
"SeStd vaccine pop" "SeStd vaccine pop" 0.69416167944249 0.746460157912947 0.72112776985859 0.721332887423451 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.689936005802977 0.739464684749093 0.715746674115141 0.715651412252608 0.7
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.999372178932551 0.999999879823111 0.99978665826844 0.999744579058527 0.9999
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998820343188068 0.999999787118923 0.999489996301356 0.999451400912878 0.9999
"SpStd vaccine pop" "SpStd vaccine pop" 0.999102360895036 0.999863537977789 0.999530498045099 0.999511815477394 0.9999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.999093947187656 0.999999795988899 0.999675300865259 0.999623494373693 0.9999
"v.efficacy" "v.efficacy" 0.551169038429423 0.691497837338226 0.6187729813225 0.620221304812107 0.6
