"variable" "lower" "upper" "median" "mean" "True.value" "samplesize" "spDIVA.vacc" "gold.standard"
"High prevalence pop" "High prevalence pop" 0.0513863801320733 0.0650051880091267 0.0585026289197218 0.0584734802803101 0.06 30000 0.999 "30+/100-"
"Low prevalence pop" "Low prevalence pop" 0.00692855088846288 0.0118809425743224 0.00924092101864263 0.00929014544274713 0.01 30000 0.999 "30+/100-"
"SeDIVA vaccine pop" "SeDIVA vaccine pop" 0.669961435652656 0.804247173430185 0.736348986031097 0.736577408047686 0.7 30000 0.999 "30+/100-"
"SeDIVA nonvaccine pop" "SeDIVA nonvaccine pop" 0.631682451778994 0.755565902667652 0.6915493620786 0.691805392825944 0.7 30000 0.999 "30+/100-"
"SeStd vaccine pop" "SeStd vaccine pop" 0.600653973270722 0.758375689318484 0.680700736057284 0.681767437753379 0.7 30000 0.999 "30+/100-"
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.64723872281904 0.751533534144674 0.69958608384523 0.700878926186308 0.7 30000 0.999 "30+/100-"
"SpDIVA vaccine pop" "SpDIVA vaccine pop" 0.997360769288363 0.999949481733798 0.99862824187357 0.998599336519253 0.999 30000 0.999 "30+/100-"
"SpDIVA nonvaccine pop" "SpDIVA nonvaccine pop" 0.998344196920683 0.999999876320428 0.999407358571378 0.999307381733223 0.999 30000 0.999 "30+/100-"
"SpStd vaccine pop" "SpStd vaccine pop" 0.998601148852626 0.999999708057329 0.999481753523409 0.999403692132482 0.999 30000 0.999 "30+/100-"
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997301432808609 0.999994924359764 0.998783187786636 0.998686876502133 0.999 30000 0.999 "30+/100-"
"v.efficacy" "v.efficacy" 0.474577902205374 0.712495791078473 0.589057424194505 0.591611679304901 0.6 30000 0.999 "30+/100-"
