"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0504253696819588 0.0644625264681102 0.0565186161569895 0.0567045029591235 0.06
"Low prevalence pop" "Low prevalence pop" 0.00646786720418655 0.0118144560278603 0.00915708152495905 0.00920769255032945 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.649211934571758 0.811379414591201 0.729541863682951 0.73109863905331 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.658401698833697 0.792763378762692 0.723250288181941 0.723820328728707 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.662795581306526 0.853119091450253 0.759843698634568 0.760548180417998 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.630609879569882 0.760236167602932 0.695511696272937 0.696430063359128 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.996227750197466 0.999273597394706 0.997871922910275 0.997834289685083 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996999853181577 0.999982224409631 0.998562835869388 0.998490266571217 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998029097104412 0.999999873287393 0.999164424473461 0.999090171899828 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996782558120595 0.999870843263254 0.998446761652295 0.998371649931802 0.999
"v.efficacy" "v.efficacy" 0.432003812990566 0.672816136905277 0.543661448443289 0.545665781963892 0.6
