"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0501357064867357 0.0660923793950427 0.058049146240258 0.0581185095588227 0.06
"Low prevalence pop" "Low prevalence pop" 0.00739980655860874 0.0132113429986451 0.0103338347832192 0.0103676311304265 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.628070063404791 0.810788244965396 0.721218978109353 0.722834237592661 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.643631304591381 0.779525862982829 0.707337742305745 0.708043744182939 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.691932441325382 0.842841601701867 0.770255890412076 0.770180559416015 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.619017399321494 0.75940957500328 0.686752906507107 0.688276838698587 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998622516031513 0.999999934897274 0.999608497019629 0.999489015118273 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996736941897716 0.999998262561433 0.998551649497512 0.998444999526704 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997219939439777 0.999999676831738 0.9986994189695 0.998618862897088 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996953803633013 0.99999663434565 0.998637308154185 0.99854813290378 0.999
"v.efficacy" "v.efficacy" 0.432365733692138 0.680328664392292 0.559565327751018 0.561684626245686 0.6
