"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0588818932727979 0.0667289681428854 0.0626257065752542 0.0626516215512407 0.06
"Low prevalence pop" "Low prevalence pop" 0.00787233273915628 0.0110113961397365 0.00939028780062546 0.00942476190672468 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.735678310214908 0.8486097556676 0.790883946419606 0.792032651868702 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.665681298622809 0.729604412706373 0.697213753733946 0.697560048716029 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.683644329004054 0.783503103361975 0.732730890976681 0.732652013864246 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.642071990274 0.714233747682813 0.677828141946449 0.677606378445281 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.99744461438146 0.999134310548044 0.998275775559328 0.998262403837431 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997858870192382 0.999730929562473 0.998805542856101 0.998790756309412 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.996503808438743 0.99833117371624 0.997424552850791 0.997410197023572 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998825836307316 0.999999928522644 0.999491893945408 0.999454180107348 0.999
"v.efficacy" "v.efficacy" 0.430336789714308 0.559710800280505 0.490516844802804 0.492020371374995 0.6
