"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0400408874393312 0.0782340989398634 0.0589287571386554 0.0594394985256655 0.06
"Low prevalence pop" "Low prevalence pop" 0.00510672552244299 0.018713091508489 0.010678802299384 0.0111765046519067 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.643897028464817 0.999812184525756 0.834092748637116 0.827283533549238 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.569086856617997 0.929685194267255 0.723328835059767 0.72834559234161 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.500197411896316 0.886024746368179 0.684828612366148 0.695737694827387 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.610980461182413 0.913575437437298 0.750149726168605 0.751442619855998 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.993052415063348 0.999998945485436 0.997260794156743 0.996929795242509 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.992736790425889 0.999999234492231 0.997120397693918 0.99679211374003 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.993025561225202 0.999633136259353 0.996476295496807 0.996361837284224 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.989210402143811 0.999973006617116 0.995121356063933 0.994792463203538 0.999
"v.efficacy" "v.efficacy" 0.271267056414763 0.802907403991678 0.502520630648041 0.518540635610797 0.6
