"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0566095809129401 0.0667522219324739 0.0617958197864298 0.0617896850962113 0.06
"Low prevalence pop" "Low prevalence pop" 0.00739540549233296 0.0113013322361916 0.00924143675669721 0.00926138449213426 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.656048541380197 0.786959351211188 0.71667521533159 0.717800931166762 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.640928900246017 0.723454208999183 0.681084586693653 0.681559824017241 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.620262226743203 0.753080006043131 0.688057004493497 0.687815552241244 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.671800963852843 0.760441006413851 0.717005472566662 0.717242832560865 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997592779769817 0.999694881878904 0.998606545070578 0.998584413666909 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997959351949851 0.999984496285292 0.998943589003546 0.998911917187965 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997613731060702 0.999581151347788 0.998664974201252 0.998641259862209 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998306212047361 0.999999753645773 0.999299293135338 0.999231487708203 0.999
"v.efficacy" "v.efficacy" 0.453838666044681 0.626699119270125 0.543918466460164 0.54492607084566 0.6
