"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0483294916437204 0.0622083126825701 0.054925852127603 0.0550149301340963 0.06
"Low prevalence pop" "Low prevalence pop" 0.00584238003783897 0.010829126567959 0.00826036883864245 0.008334581993129 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.693725122694391 0.853105783375702 0.770515567659386 0.771833601223287 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.650192420819902 0.779245109079774 0.713801152908261 0.713649639020481 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.632138296648999 0.781053230802941 0.71070597688747 0.71191906097571 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.630913044741436 0.755212438336565 0.691787132122491 0.692912093417333 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997678727774297 0.999960446998741 0.998872027788427 0.998814127009075 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996526750577078 0.99970244533529 0.998176615977334 0.998136810025606 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997176956405942 0.999627744438848 0.998447587089406 0.9983923222927 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996322881958387 0.999499734182676 0.99798227920431 0.997962742939815 0.999
"v.efficacy" "v.efficacy" 0.491563208128978 0.741564199624859 0.607537310265127 0.609360699101463 0.6
