"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0545335027915795 0.062641482465623 0.0584869812255543 0.0584636297838711 0.06
"Low prevalence pop" "Low prevalence pop" 0.00763272005056742 0.0107673643224726 0.00911023849819285 0.00915463731799588 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.676619556662784 0.770448814781592 0.720145145861216 0.719595155979666 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.709663421847401 0.783711695131353 0.745216599832691 0.745483680279575 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.632769951440489 0.723025992759686 0.67641712973637 0.676317311167802 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.670187482836486 0.740627532420431 0.704862675052406 0.704763874506273 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998558465003844 0.999926569576705 0.999260001079243 0.999243549583986 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998239594166456 0.999921090051967 0.999116672107936 0.999088191757685 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.99809967378405 0.999590051874357 0.998859071425405 0.998845099275046 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997358387839419 0.999251687077465 0.998315496907446 0.998309691547786 0.999
"v.efficacy" "v.efficacy" 0.544154162384737 0.688698315326861 0.613921730169613 0.616014587433483 0.6
