"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0560419691429629 0.0670347057164361 0.061245479257336 0.0612627166539927 0.06
"Low prevalence pop" "Low prevalence pop" 0.00887538075242988 0.0132523433346029 0.0110676516160683 0.0110755985746724 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.662283860748527 0.760541909491953 0.709991180168988 0.71013428384635 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.668056328969208 0.761692407993121 0.71541573449157 0.715549839827118 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.646958368188575 0.772178824134894 0.708485977043403 0.709355104653066 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.653335314092081 0.740496925822608 0.696008215012981 0.69679636576497 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997566579759766 0.999786674489646 0.998709699915804 0.998662859677987 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997875288923895 0.999999777421896 0.999020643276743 0.99895604142162 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998857713967212 0.999999917720373 0.999580897015528 0.999515943404904 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.997698639283784 0.999987997991588 0.998845188613625 0.998799454405549 0.999
"v.efficacy" "v.efficacy" 0.534429369580756 0.721556214438843 0.626537771667862 0.627814141035345 0.6
