"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0555894562676131 0.0719657107594825 0.0638728351554659 0.0639130839894589 0.06
"Low prevalence pop" "Low prevalence pop" 0.00797506159565162 0.0142928371491604 0.0111948984946557 0.0112351266949594 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.617587985956645 0.763116896469658 0.690574437251625 0.691051669848881 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.644771746058899 0.777103807974993 0.711579303971102 0.712592966560223 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.619177712393385 0.792870215455136 0.7036049060446 0.704702844621342 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.633315144047315 0.771957028290374 0.699131039575478 0.699677762178006 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.996850448203276 0.999977702781731 0.998468730578572 0.998384128806546 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.996032719859249 0.999994062266008 0.998046142206365 0.997972731884898 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998106514367194 0.999999851027234 0.999309969283768 0.999211363292129 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.996847297413826 0.999994472623005 0.998558046258393 0.998470938607104 0.999
"v.efficacy" "v.efficacy" 0.500697578313197 0.782864342211591 0.640938215183141 0.644967229219945 0.6
