"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0595668163090789 0.0676213102709271 0.0638006741563526 0.0637216723547151 0.06
"Low prevalence pop" "Low prevalence pop" 0.00993287910661279 0.0133377621941155 0.0115474839042778 0.0115686836722539 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.685597490184038 0.785959004177151 0.73541214154495 0.735536266929499 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.631069993969023 0.690482688101246 0.660505862212903 0.660634689422359 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.661230514689353 0.754405171289203 0.706400062442552 0.706902471810065 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.656178102741969 0.72917537533385 0.693674819285356 0.693730076770635 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998216325708051 0.999781179686168 0.999028817861279 0.999019932133794 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997735504153959 0.999755874330015 0.998716104585446 0.998711468474273 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998009035216438 0.999584671459305 0.998819079483239 0.998808457173808 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998877903306999 0.999999834695492 0.999616636370393 0.999542524613563 0.999
"v.efficacy" "v.efficacy" 0.477706515391505 0.605947505588338 0.536847501045119 0.537856875707044 0.6
