"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0428678146645052 0.0680682989336622 0.055380054495675 0.0554927977860034 0.06
"Low prevalence pop" "Low prevalence pop" 0.00658244741673885 0.0167138346378165 0.0113491796935431 0.0115582190783347 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.602019316004005 0.961040414734376 0.764741072057301 0.767243086372312 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.629024010631594 0.88177715387161 0.749101713648731 0.752565821794485 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.587197914336504 0.983341476621226 0.773535355231306 0.774319633954157 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.587508284427128 0.799083201833715 0.690091615800827 0.69237500528855 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.992459097628867 0.998922457989354 0.995775374428674 0.99574195255578 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.995027455222746 0.999998011223896 0.99796551855829 0.997745642750096 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.995238142388236 0.999998038219469 0.997696207563451 0.997606972165564 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.993730844816789 0.999994338247253 0.997173908537997 0.996972604740727 0.999
"v.efficacy" "v.efficacy" 0.249252182907589 0.659860160606482 0.43043402794419 0.442406198060346 0.6
