"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0513602629498244 0.0602810707651917 0.0558243563869162 0.0558475972896666 0.06
"Low prevalence pop" "Low prevalence pop" 0.00672037701589738 0.0102441873414303 0.00843567873653463 0.00847998957827526 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.623735400367431 0.730590873705751 0.678006575965056 0.679287173943496 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.69524821650367 0.780315902203078 0.736662759822194 0.736665562848585 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.688441356077788 0.808014780432521 0.747003631965754 0.74747269355405 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.657781638643228 0.73919319930708 0.69712539570276 0.697424308056378 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997046746365917 0.99899928445786 0.998038954829035 0.998034514100302 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997843679005158 0.999857638669464 0.998844613384394 0.998823653863398 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.99856742031621 0.999999407623006 0.999335178524481 0.999294027812599 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.99768471771976 0.999724702572865 0.99869508045469 0.998680644046993 0.999
"v.efficacy" "v.efficacy" 0.535070673097654 0.71672768940762 0.625922979132843 0.627415038260609 0.6
