"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0611364668956748 0.0702557251396331 0.065476694353532 0.0654591357747365 0.06
"Low prevalence pop" "Low prevalence pop" 0.0095102200514365 0.0132929862474526 0.0114104909415301 0.0114254018164537 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.691238508600517 0.793930557500752 0.742979373299985 0.743238501329861 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.628856591096434 0.695152611314563 0.661381175855105 0.661560599630067 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.694038779008246 0.807755050583525 0.751301700976645 0.752143412927019 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.651548414653604 0.730792192229015 0.69002189263478 0.690409302485049 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.996895307538899 0.998853170052429 0.997911249413371 0.99789115253085 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.997466056051393 0.999718534582916 0.998635223711771 0.998610864365767 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998177885206074 0.999794505830365 0.999010841058657 0.998989199935474 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998696404809331 0.999999776450097 0.999526977619095 0.999452648175994 0.999
"v.efficacy" "v.efficacy" 0.442475854313205 0.579074210857575 0.509064882721363 0.510613149556382 0.6
