"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0597543621330766 0.068787269181833 0.0640726756946478 0.0641054765567308 0.06
"Low prevalence pop" "Low prevalence pop" 0.00809801247826614 0.0116849798112457 0.00984223772727544 0.00987061292111916 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.608897036851326 0.717626460119228 0.663353849452056 0.663837790369896 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.656835635956663 0.736155271027356 0.698636002050157 0.698568038821594 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.666151350793195 0.771159714613299 0.718407296460267 0.718772270134932 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.655232303043329 0.726353285408892 0.691187770648368 0.691603927380159 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.998186803124021 0.999739757227882 0.999007011778786 0.998998249965949 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998662956041021 0.999999781592127 0.999446835365689 0.999391364396109 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997367199515957 0.999295739128724 0.998401782046916 0.998381219685697 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.99773442407538 0.999794161009575 0.998801218128315 0.998771532631365 0.999
"v.efficacy" "v.efficacy" 0.46394182485703 0.611178527144816 0.537384989638687 0.537910529181937 0.6
