"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0630340269993431 0.0720320751527697 0.0672644913440671 0.067303311565554 0.06
"Low prevalence pop" "Low prevalence pop" 0.00989704007401567 0.0135724799831734 0.0117381612216436 0.0117657444548595 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.640766260629813 0.758656697206921 0.697355220900328 0.698204730552688 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.626178963443608 0.69535869255135 0.660183130000966 0.660597820548791 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.674634597668237 0.800483348367176 0.736666609634807 0.73681386951126 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.672911326729215 0.745864929957587 0.707830866360406 0.707857223768408 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997270593005776 0.999275250782485 0.998325330902006 0.998308483971564 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.998475572157631 0.999999570849606 0.999348536804986 0.999296900380719 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.997541215514378 0.999543246691776 0.998559175105796 0.998534763440519 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998687067073628 0.999999613015 0.999540284106837 0.999462778200507 0.999
"v.efficacy" "v.efficacy" 0.416589729688345 0.556846086617877 0.485223681814564 0.486498959858136 0.6
