"variable" "lower" "upper" "median" "mean" "True.value"
"High prevalence pop" "High prevalence pop" 0.0552929066364229 0.0626447937456153 0.0590151022073026 0.0590390055646528 0.06
"Low prevalence pop" "Low prevalence pop" 0.00906272288416085 0.012184450501328 0.0107264519056389 0.0107183133055201 0.01
"SeStd vaccine pop" "SeStd vaccine pop" 0.661412430815651 0.759782470360603 0.709214149086613 0.709529048882463 0.7
"SeStd nonvaccine pop" "SeStd nonvaccine pop" 0.674313566452864 0.740766238427573 0.707101858704008 0.707320537529108 0.7
"SeViva vaccine pop" "SeViva vaccine pop" 0.632031391141703 0.731249324938676 0.680616829582928 0.680998008341524 0.7
"SeViva nonvaccine pop" "SeViva nonvaccine pop" 0.671611472091227 0.735687041922275 0.702029175507193 0.70255883696327 0.7
"SpStd vaccine pop" "SpStd vaccine pop" 0.997871849633009 0.999516267585477 0.998725434255632 0.998708805929153 0.999
"SpStd nonvaccine pop" "SpStd nonvaccine pop" 0.99865266246823 0.999999874723253 0.99941179215296 0.999365393166266 0.999
"SpViva vaccine pop" "SpViva vaccine pop" 0.998457733709593 0.999857334030805 0.99916151474674 0.999146158649713 0.999
"SpViva nonvaccine pop" "SpViva nonvaccine pop" 0.998459360028752 0.999999256830361 0.999236752090698 0.999205305062439 0.999
"v.efficacy" "v.efficacy" 0.493818476427043 0.628969724828151 0.557381899608159 0.558535789539522 0.6
